sample_id,Interval,mean,SD,SE,size,CV
10A_1x-DB2 | 16-Oct-18 ,Int1,3.8453012518213603,0.0882998872299855,0.007627948456037922,134,2.2963061005470373
7A_3y-DB2 | 29-08-2018,Int2,2.8330924435644547,0.12042129900170635,0.013998691663411805,74,4.250524873455888
7A_3y-DB2 | 29-08-2018,Int3,4.621447920077693,0.07391957916970018,0.011836605742493065,39,1.599489606894834
7A_3y-DB2 | 29-08-2018,Int4,2.6583906981507934,0.17129750836770766,0.02175480531751507,62,6.443654369046061
7A_4x-DB2 | 21-09-2018,Int1,3.892147776866188,0.06563337762620043,0.0059421668086784,122,1.6863023037384766
7A_4x-DB2 | 21-09-2018,Int2,2.968049336598974,0.14500750594847878,0.015916641583385394,83,4.8856164269371565
7A_4x-DB2 | 21-09-2018,Int3,4.828526509780619,0.055101764056208015,0.008306903484596983,44,1.141171410048063
7A_4x-DB2 | 21-09-2018,Int4,2.867281460754514,0.16737032192547271,0.020004579711883252,70,5.837247728077238
7A_4y-DB2 | 21-09-2018,Int1,3.9226878983710742,0.06779653835374395,0.00681380847891842,99,1.7283184415945243
7A_4y-DB2 | 21-09-2018,Int2,3.0317947403907537,0.153011484203112,0.01669492163234049,84,5.046894572532673
7A_4y-DB2 | 21-09-2018,Int3,4.716540163076862,0.08252183489823531,0.0172069920507202,23,1.7496264644209392
7A_4y-DB2 | 21-09-2018,Int4,2.857801422481735,0.2458354273321116,0.03072942841651395,64,8.602257154684539
9A_1x-DB2 | 02-07-2018,Int1,3.3361719660237465,0.07770029158794288,0.007656037222350286,103,2.3290253733697917
9A_1x-DB2 | 02-07-2018,Int2,2.6052141312423993,0.2503778546343176,0.02891114435444885,75,9.610643963262822
9A_1x-DB2 | 02-07-2018,Int3,3.88049694002925,0.07684156307028998,0.011454863901500389,45,1.9801990378508267
9A_1x-DB2 | 02-07-2018,Int4,2.503289229419413,0.17856711373842232,0.02149695432046355,69,7.133299326336227
9A_1y-DB2 | 02-07-2018,Int1,3.2764573385707454,0.08538406883309155,0.00825438949241362,107,2.6059875044897653
9A_1y-DB2 | 02-07-2018,Int2,2.4360288760965108,0.2679190745616317,0.029954263159432157,80,10.998189602372237
9A_1y-DB2 | 02-07-2018,Int3,3.8336801698660383,0.0649575689503937,0.00937581747985337,48,1.6943919699139518
9A_1y-DB2 | 02-07-2018,Int4,2.3039735586784316,0.24728741115107455,0.030438976139005036,66,10.733083729177848
9A_3x-DB2 | 23-Aug-18 ,Int1,3.864887137037873,0.08735231795789516,0.007661305097002938,130,2.2601518455942218
9A_3x-DB2 | 23-Aug-18 ,Int2,2.827202917442925,0.14164858920825898,0.015274360194681206,86,5.010202427789428
9A_3x-DB2 | 23-Aug-18 ,Int3,4.683629086690055,0.03585739403071375,0.006241971101546482,33,0.7655899595596362
9A_3x-DB2 | 23-Aug-18 ,Int4,2.510670242397926,0.2351015215787658,0.027516551793134596,73,9.364094002015246
9A_3y-DB2 | 23-Aug-18 ,Int1,3.864006106011888,0.07701803536713515,0.006754928555001829,130,1.993217227252958
9A_3y-DB2 | 23-Aug-18 ,Int2,2.9164887328707456,0.11600688984998206,0.013577579470697055,73,3.9776217388570076
9A_3y-DB2 | 23-Aug-18 ,Int3,4.680277772537367,0.05013101977457828,0.007557535588643778,44,1.0711120623808668
9A_3y-DB2 | 23-Aug-18 ,Int4,2.6150770419612055,0.20118888364060952,0.02338773266472587,74,7.693420897830442
9A_4x-DB2 | 17-Sep-18 ,Int1,3.347873130225042,0.095773770756437,0.008600738511476486,124,2.8607347719296383
9A_4x-DB2 | 17-Sep-18 ,Int2,2.2368960246775518,0.19066174094358726,0.022315268886448913,73,8.523495899684077
9A_4x-DB2 | 17-Sep-18 ,Int3,4.314415001582722,0.11063369426502644,0.015968598291338943,48,2.564280307398361
9A_4x-DB2 | 17-Sep-18 ,Int4,2.1446435212501425,0.13010922477820225,0.017871876490460605,53,6.066706354180473
